page_num,page,title,date,type,value
17,https://www.pm.gov.au/media?page=17/,"Interview with Ray Hadley, 2GB",03 May 2021,Transcript,https://www.pm.gov.au/media/interview-ray-hadley-2gb-030521
17,https://www.pm.gov.au/media?page=17/,The National COVID-19 Commission Advisory Board,03 May 2021,Media statement,https://www.pm.gov.au/media/national-covid-19-commission-advisory-board
17,https://www.pm.gov.au/media?page=17/,National Cabinet Statement,30 Apr 2021,Media statement,https://www.pm.gov.au/media/national-cabinet-statement-30april21
18,https://www.pm.gov.au/media?page=18/,"Interview with Ben Fordham, 2GB",30 Apr 2021,Transcript,https://www.pm.gov.au/media/interview-ben-fordham-2gb-18
18,https://www.pm.gov.au/media?page=18/,"Remarks, Darwin Tourism Industry Morning Tea - Darwin, NT",29 Apr 2021,Transcript,https://www.pm.gov.au/media/remarks-darwin-tourism-industry-morning-tea-darwin-nt
18,https://www.pm.gov.au/media?page=18/,Address - United Israel Appeal Dinner Randwick NSW,29 Apr 2021,Transcript,https://www.pm.gov.au/media/address-united-israel-appeal-dinner-randwick-nsw
18,https://www.pm.gov.au/media?page=18/,Major investment in Northern Territory Defence bases,28 Apr 2021,Media release,https://www.pm.gov.au/media/major-investment-northern-territory-defence-bases
18,https://www.pm.gov.au/media?page=18/,"Doorstop - Robertson Barracks, NT",28 Apr 2021,Transcript,https://www.pm.gov.au/media/doorstop-robertson-barracks-nt
18,https://www.pm.gov.au/media?page=18/,"Remarks, Howard Springs Quarantine Facility - Howard Springs, NT",28 Apr 2021,Transcript,https://www.pm.gov.au/media/remarks-howard-springs-quarantine-facility-howard-springs-nt
18,https://www.pm.gov.au/media?page=18/,Port Arthur 25-year Anniversary,28 Apr 2021,Media statement,https://www.pm.gov.au/media/port-arthur-25-year-anniversary
18,https://www.pm.gov.au/media?page=18/,Flights from India now paused as Australia sends emergency medical supplies,27 Apr 2021,Media release,https://www.pm.gov.au/media/flights-india-now-paused-australia-sends-emergency-medical-supplies
18,https://www.pm.gov.au/media?page=18/,Press Conference,27 Apr 2021,Transcript,https://www.pm.gov.au/media/press-conference-4
19,https://www.pm.gov.au/media?page=19/,"Remarks, Anzac Day Commemorative Dawn Service",25 Apr 2021,Transcript,https://www.pm.gov.au/media/remarks-anzac-day-commemorative-dawn-service
19,https://www.pm.gov.au/media?page=19/,"Doorstop - Taren Point, NSW",23 Apr 2021,Transcript,https://www.pm.gov.au/media/doorstop-taren-point-nsw
19,https://www.pm.gov.au/media?page=19/,Australia announces $100 million initiative to protect our oceans,23 Apr 2021,Media release,https://www.pm.gov.au/media/australia-announces-100-million-initiative-protect-our-oceans
19,https://www.pm.gov.au/media?page=19/,"Remarks, Leaders Summit on Climate",22 Apr 2021,Transcript,https://www.pm.gov.au/media/remarks-leaders-summit-climate
19,https://www.pm.gov.au/media?page=19/,National Cabinet,22 Apr 2021,Media statement,https://www.pm.gov.au/media/national-cabinet-4
19,https://www.pm.gov.au/media?page=19/,"Press Conference - Australian Parliament House, ACT",22 Apr 2021,Transcript,https://www.pm.gov.au/media/press-conference-australian-parliament-house-act-39
19,https://www.pm.gov.au/media?page=19/,Cutting emissions and creating jobs with international partnerships,22 Apr 2021,Media release,https://www.pm.gov.au/media/cutting-emissions-and-creating-jobs-international-partnerships
19,https://www.pm.gov.au/media?page=19/,"Press Conference -  Berkeley Vale, NSW",21 Apr 2021,Transcript,https://www.pm.gov.au/media/press-conference-berkeley-vale-nsw
19,https://www.pm.gov.au/media?page=19/,Jobs Boost From New Emissions Reduction Projects,21 Apr 2021,Media release,https://www.pm.gov.au/media/jobs-boost-new-emissions-reduction-projects
20,https://www.pm.gov.au/media?page=20/,"Address, Business Council of Australia Annual Dinner - Sydney, NSW",19 Apr 2021,Transcript,https://www.pm.gov.au/media/address-business-council-australia-annual-dinner-sydney-nsw
20,https://www.pm.gov.au/media?page=20/,National Cabinet Statement,19 Apr 2021,Media statement,https://www.pm.gov.au/media/national-cabinet-statement-2021-04-19
20,https://www.pm.gov.au/media?page=20/,"Press Conference - Sydney, NSW",19 Apr 2021,Transcript,https://www.pm.gov.au/media/press-conference-sydney-nsw-190421
20,https://www.pm.gov.au/media?page=20/,Establishment of a Royal Commission into Defence and Veteran suicide,19 Apr 2021,Media release,https://www.pm.gov.au/media/establishment-royal-commission-defence-and-veteran-suicide
